ST216,2,JU-87D5,vehicles.planes.Plane$JU_87D5,25:626
ST217,2,JU-87G1,vehicles.planes.Plane$JU_87G1,25:630
ST218,2,JU-88A4,vehicles.planes.Plane$JU_88A4,35:645
ST219,2,ME-323,vehicles.planes.Plane$ME_323,60:650
ST220,2,JU-87D3,vehicles.planes.Plane$JU_87D3,25:750
ST221,2,BF-109G6,vehicles.planes.Plane$BF_109G6,15:950
ST222,2,Opel Fuel,vehicles.stationary.Stationary$OpelBlitz6700A_fuel,15:1000




#STATIC VEHICLES:
#STATIC_CODE,ARMY,externalname,object_name,wingspan,frecuencia en O/oo incremental!!
# 90%vehiculos en gral +    4%fuel +   +  3%radio + 3%medic


SV101,1,GAZ67,vehicles.stationary.Stationary$GAZ67,10:100
SV102,1,GAZ67t,vehicles.stationary.Stationary$GAZ67t,10:200
SV103,1,GAZ_M1,vehicles.stationary.Stationary$GAZ_M1,10:300
SV104,1,ZIS5_PC,vehicles.stationary.Stationary$ZIS5_PC,10:400
SV105,1,StudebeckerTruck,vehicles.stationary.Stationary$StudebeckerTruck,10:550
SV106,1,StudebeckerRocket,vehicles.stationary.Stationary$StudebeckerRocket,10:650
SV107,1,Katyusha,vehicles.stationary.Stationary$Katyusha,10:750
SV109,1,ZIS5_AA,vehicles.stationary.Stationary$ZIS5_AA,10:825
SV112,1,BA_10,vehicles.stationary.Stationary$BA_10,10:900
#90% up to here
SV108,1,ZIS6_fuel,vehicles.stationary.Stationary$ZIS6_fuel,10:940
#up line is 4% fuel
SV113,1,ZIS5_radio,vehicles.stationary.Stationary$ZIS5_radio,10:970
SV114,1,ZIS5_medic,vehicles.stationary.Stationary$ZIS5_medic,10:1000
#up lines are 3%radio and  3%medic

#alemanes igual

SV207,2,VW82,vehicles.stationary.Stationary$VW82,10:100
SV208,2,VW82t,vehicles.stationary.Stationary$VW82t,10:200
SV209,2,OpelKadett,vehicles.stationary.Stationary$OpelKadett,10:260
SV210,2,OpelBlitz36S,vehicles.stationary.Stationary$OpelBlitz36S,10:340
SV211,2,OpelBlitz6700A,vehicles.stationary.Stationary$OpelBlitz6700A,10:440
SV212,2,Kettenkrad,vehicles.stationary.Stationary$Kettenkrad,10:500
SV213,2,RSO,vehicles.stationary.Stationary$RSO,10:580
SV214,2,OpelBlitzMaultier,vehicles.stationary.Stationary$OpelBlitzMaultier,10:680
SV215,2,OpelBlitzMaultierRocket,vehicles.stationary.Stationary$OpelBlitzMaultierRocket,10:820
SV216,2,OpelBlitzMaultierAA,vehicles.stationary.Stationary$OpelBlitzMaultierAA,10:900
#90% up to here
SV217,2,OpelBlitz6700A_fuel,vehicles.stationary.Stationary$OpelBlitz6700A_fuel,10:940
#up line is 4% fuel
SV218,2,OpelBlitz6700A_radio,vehicles.stationary.Stationary$OpelBlitz6700A_radio,10:970
SV219,2,OpelBlitz6700A_medic,vehicles.stationary.Stationary$OpelBlitz6700A_medic,10:1000
#up lines are 3%radio and  3%medic
